5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,65.00000,70.00000,75.00000,80.00000,85.00000,90.00000,95.00000,100.00000
0.44999,0.45371,0.40158,0.39826,0.36927,0.42350,0.45788,0.44198,0.50169,0.40757,0.46299,0.56016,0.45799,0.56905,0.59362,0.47810,0.60414,0.58341,0.60759,0.62041
